"Stkcd","Ddate","BPS"
"603007","2020-12-31","3.470661"
"603007","2021-12-31","1.581375"
"603008","2012-12-31","4.827395"
"603008","2013-12-31","3.482671"
"603008","2014-12-31","3.648471"
"603008","2015-12-31","4.252905"
"603008","2016-12-31","6.312841"
"603008","2017-12-31","6.962750"
"603008","2018-12-31","6.188962"
"603008","2019-12-31","7.353440"
"603008","2020-12-31","8.188403"
"603008","2021-12-31","8.738657"
"603008","2022-12-31","9.594404"
"603009","2014-12-31","4.252947"
"603009","2015-12-31","4.810756"
"603009","2016-12-31","9.767663"
"603009","2017-12-31","4.125651"
"603009","2018-12-31","4.903344"
"603009","2019-12-31","4.625390"
"603009","2021-12-31","4.490544"
"603009","2022-12-31","4.548515"
"603010","2014-12-31","5.116296"
"603010","2015-12-31","8.043197"
"603010","2016-12-31","4.142207"
"603010","2017-12-31","4.323375"
"603010","2018-12-31","4.484905"
"603010","2019-12-31","3.511884"
"603010","2020-12-31","4.653334"
"603010","2021-12-31","4.879376"
"603010","2022-12-31","6.825385"
"603011","2014-12-31","3.184272"
"603011","2015-12-31","3.234507"
"603011","2016-12-31","3.759345"
"603011","2017-12-31","3.804314"
"603011","2018-12-31","3.820839"
"603011","2019-12-31","3.699134"
"603011","2022-12-31","4.418909"
"603012","2014-12-31","5.451197"
"603012","2015-12-31","7.562088"
"603012","2016-12-31","3.899847"
"603012","2017-12-31","4.100615"
"603012","2018-12-31","4.538122"
"603012","2019-12-31","4.461809"
"603015","2015-12-31","5.329019"
"603015","2016-12-31","2.819876"
"603015","2017-12-31","2.957244"
"603015","2018-12-31","2.992402"
"603015","2019-12-31","2.991377"
"603015","2020-12-31","3.162047"
"603016","2017-12-31","5.596891"
"603016","2018-12-31","5.744417"
"603016","2019-12-31","5.779466"
"603016","2020-12-31","5.670075"
"603016","2021-12-31","5.499034"
"603016","2022-12-31","5.690714"
"603017","2014-12-31","13.694821"
"603017","2015-12-31","7.207328"
"603017","2016-12-31","5.723077"
"603017","2017-12-31","6.381453"
"603017","2018-12-31","6.645809"
"603017","2019-12-31","7.032115"
"603017","2020-12-31","7.313853"
"603017","2021-12-31","5.139763"
"603017","2022-12-31","5.210649"
"603018","2014-12-31","15.585089"
"603018","2015-12-31","16.779006"
"603018","2016-12-31","9.297706"
"603018","2017-12-31","10.301152"
"603018","2018-12-31","8.057136"
"603018","2019-12-31","6.313006"
"603018","2020-12-31","6.193832"
"603018","2021-12-31","5.963082"
"603018","2022-12-31","6.555505"
"603019","2014-12-31","3.981497"
"603019","2015-12-31","4.915555"
"603019","2016-12-31","4.786949"
"603019","2017-12-31","5.341914"
"603019","2018-12-31","6.299265"
"603019","2019-12-31","5.132990"
"603019","2020-12-31","8.240577"
"603019","2021-12-31","8.937059"
"603019","2022-12-31","12.117772"
"603020","2014-12-31","7.406142"
"603020","2015-12-31","11.123139"
"603020","2016-12-31","5.973178"
"603020","2017-12-31","6.181692"
"603020","2018-12-31","6.742516"
"603020","2019-12-31","7.038459"
"603020","2021-12-31","8.674870"
"603020","2022-12-31","8.653834"
"603021","2015-12-31","7.183096"
"603021","2016-12-31","11.232887"
"603021","2017-12-31","4.309857"
"603021","2018-12-31","4.266083"
"603021","2019-12-31","4.392805"
"603022","2015-12-31","6.979501"
"603022","2016-12-31","2.888852"
"603022","2017-12-31","2.967679"
"603022","2018-12-31","3.086642"
"603022","2019-12-31","3.193917"
"603022","2020-12-31","3.364406"
"603023","2015-12-31","3.808648"
"603023","2016-12-31","1.471449"
"603023","2017-12-31","1.562118"
"603023","2018-12-31","1.809204"
"603025","2014-12-31","2.332942"
"603025","2015-12-31","3.304882"
"603025","2016-12-31","3.442541"
"603025","2017-12-31","4.237546"
"603025","2018-12-31","1.992086"
"603025","2019-12-31","1.959485"
"603025","2020-12-31","1.993160"
"603025","2021-12-31","2.184680"
"603025","2022-12-31","2.341310"
"603026","2015-12-31","6.963614"
"603026","2016-12-31","7.872162"
"603026","2017-12-31","8.232301"
"603026","2018-12-31","8.422205"
"603026","2019-12-31","9.840840"
"603026","2020-12-31","11.301712"
"603026","2021-12-31","17.652819"
"603026","2022-12-31","21.970679"
"603027","2016-12-31","5.565130"
"603027","2017-12-31","3.260844"
"603027","2018-12-31","4.005205"
"603027","2019-12-31","3.418545"
"603027","2020-12-31","2.851107"
"603027","2021-12-31","2.596854"
"603027","2022-12-31","2.437182"
"603028","2021-12-31","2.824500"
"603028","2022-12-31","2.383395"
"603029","2015-12-31","7.247949"
"603029","2016-12-31","7.602125"
"603029","2017-12-31","7.638929"
"603029","2018-12-31","8.239106"
"603030","2015-12-31","5.417650"
"603030","2016-12-31","8.166051"
"603030","2017-12-31","3.168560"
"603030","2018-12-31","3.599126"
"603030","2019-12-31","4.607113"
"603030","2020-12-31","4.956522"
"603030","2021-12-31","2.500723"
"603030","2022-12-31","-0.154669"
"603031","2016-12-31","7.307863"
"603031","2017-12-31","7.620243"
"603031","2018-12-31","5.388193"
"603031","2019-12-31","5.534786"
"603031","2020-12-31","5.475276"
"603031","2021-12-31","10.818648"
"603031","2022-12-31","25.259122"
"603032","2016-12-31","3.172138"
"603032","2017-12-31","3.264754"
"603032","2018-12-31","4.284586"
"603032","2021-12-31","4.596581"
"603032","2022-12-31","6.260372"
"603033","2016-12-31","12.079855"
"603033","2017-12-31","9.018373"
"603033","2018-12-31","9.623922"
"603033","2019-12-31","9.513898"
"603033","2020-12-31","7.117588"
"603033","2021-12-31","5.216835"
"603033","2022-12-31","4.273970"
"603035","2016-12-31","7.432523"
"603035","2017-12-31","8.028361"
"603035","2018-12-31","8.982996"
"603035","2019-12-31","10.397024"
"603035","2020-12-31","10.700700"
"603035","2021-12-31","11.403589"
"603035","2022-12-31","12.201660"
"603036","2016-12-31","4.778213"
"603036","2017-12-31","4.863710"
"603036","2018-12-31","5.029263"
"603036","2019-12-31","5.229831"
"603037","2017-12-31","7.204316"
"603037","2018-12-31","7.883842"
"603037","2019-12-31","8.003970"
"603037","2020-12-31","8.289194"
"603037","2021-12-31","8.509527"
"603037","2022-12-31","8.426631"
"603038","2016-12-31","10.589146"
"603038","2017-12-31","13.994676"
"603038","2018-12-31","10.894396"
"603038","2019-12-31","8.347908"
"603038","2020-12-31","5.909791"
"603038","2021-12-31","6.558430"
"603039","2016-12-31","6.528543"
"603039","2017-12-31","8.993788"
"603039","2018-12-31","7.293560"
"603039","2019-12-31","6.117931"
"603039","2020-12-31","6.297711"
"603039","2021-12-31","7.212316"
"603039","2022-12-31","7.333191"
"603040","2016-12-31","6.215201"
"603040","2017-12-31","9.707824"
"603040","2018-12-31","8.674081"
"603040","2019-12-31","10.192161"
"603040","2020-12-31","9.022633"
"603040","2021-12-31","7.401076"
"603040","2022-12-31","8.409560"
"603041","2017-12-31","7.083207"
"603041","2018-12-31","7.276691"
"603041","2019-12-31","7.906270"
"603041","2020-12-31","6.321333"
"603041","2021-12-31","6.560006"
"603042","2017-12-31","6.268750"
"603042","2018-12-31","6.390047"
"603042","2019-12-31","6.759860"
"603043","2017-12-31","4.240383"
"603043","2018-12-31","4.936370"
"603043","2019-12-31","5.474346"
"603043","2020-12-31","6.334018"
"603043","2021-12-31","5.643322"
"603043","2022-12-31","6.215004"
"603045","2018-12-31","7.816737"
"603045","2019-12-31","5.990851"
"603045","2020-12-31","5.982584"
"603045","2021-12-31","6.318606"
"603050","2017-12-31","6.119730"
"603050","2018-12-31","6.474816"
"603050","2019-12-31","6.962210"
"603050","2020-12-31","7.602643"
"603050","2021-12-31","8.006849"
"603050","2022-12-31","8.541007"
"603051","2022-12-31","14.211109"
"603053","2019-12-31","4.043663"
"603053","2020-12-31","4.206532"
"603053","2021-12-31","4.503819"
"603055","2017-12-31","4.168629"
"603055","2018-12-31","4.688189"
"603055","2019-12-31","3.462903"
"603055","2020-12-31","3.608355"
"603055","2021-12-31","4.268187"
"603055","2022-12-31","4.576388"
"603056","2017-12-31","3.572288"
"603056","2018-12-31","4.196061"
"603056","2019-12-31","4.552942"
"603056","2020-12-31","5.789341"
"603056","2021-12-31","6.320963"
"603056","2022-12-31","6.743638"
"603057","2022-12-31","4.894550"
"603058","2016-12-31","1.845570"
"603058","2017-12-31","2.040019"
"603059","2022-12-31","11.650006"
"603060","2016-12-31","4.479156"
"603060","2017-12-31","4.974188"
"603060","2018-12-31","5.752439"
"603060","2019-12-31","4.650924"
"603060","2020-12-31","3.976199"
"603060","2021-12-31","3.585312"
"603060","2022-12-31","3.302722"
"603063","2018-12-31","5.849400"
"603063","2019-12-31","5.960931"
"603063","2020-12-31","6.449678"
"603063","2021-12-31","7.248080"
"603063","2022-12-31","7.748485"
"603066","2015-12-31","7.274141"
"603066","2016-12-31","7.936131"
"603066","2017-12-31","2.890754"
"603066","2018-12-31","3.124642"
"603066","2019-12-31","3.256171"
"603066","2020-12-31","3.480725"
"603066","2021-12-31","3.835401"
"603066","2022-12-31","4.212275"
"603067","2016-12-31","4.751580"
"603067","2017-12-31","5.088874"
"603067","2018-12-31","4.024288"
"603067","2019-12-31","3.108429"
"603067","2020-12-31","3.365629"
"603067","2021-12-31","4.266191"
"603067","2022-12-31","5.022008"
"603068","2019-12-31","9.099100"
"603068","2020-12-31","13.218493"
"603068","2021-12-31","13.395302"
"603068","2022-12-31","11.949580"
"603069","2016-12-31","3.323334"
"603069","2017-12-31","3.417721"
"603069","2018-12-31","3.552822"
"603069","2019-12-31","3.713470"
"603069","2022-12-31","3.152851"
"603076","2017-12-31","10.378170"
"603076","2018-12-31","10.623911"
"603076","2019-12-31","10.156413"
"603076","2020-12-31","11.500794"
"603076","2021-12-31","10.696967"
"603076","2022-12-31","11.061961"
"603077","2012-12-31","7.566027"
"603077","2013-12-31","7.311493"
"603077","2014-12-31","4.699949"
"603077","2015-12-31","1.987292"
"603077","2016-12-31","2.684453"
"603077","2017-12-31","1.276708"
"603077","2018-12-31","1.268089"
"603077","2019-12-31","1.296872"
"603077","2020-12-31","1.280391"
"603077","2021-12-31","1.657441"
"603077","2022-12-31","2.237873"
"603078","2017-12-31","12.464405"
"603078","2018-12-31","9.160940"
"603078","2019-12-31","7.231529"
"603078","2020-12-31","7.398559"
"603078","2021-12-31","5.884418"
"603078","2022-12-31","6.239559"
"603079","2017-12-31","9.608839"
"603079","2018-12-31","7.396580"
"603079","2019-12-31","8.140258"
"603079","2020-12-31","7.740368"
"603079","2021-12-31","7.809917"
"603080","2017-12-31","6.782980"
"603080","2018-12-31","7.250480"
"603080","2019-12-31","8.036754"
"603081","2019-12-31","5.099722"
"603081","2020-12-31","5.777989"
"603081","2021-12-31","6.495643"
"603081","2022-12-31","7.065674"
"603083","2017-12-31","10.850939"
"603083","2018-12-31","8.755162"
"603083","2019-12-31","6.981837"
"603083","2020-12-31","6.602551"
"603083","2021-12-31","6.908815"
"603083","2022-12-31","7.361958"
"603085","2015-12-31","4.028319"
"603085","2016-12-31","8.242736"
"603085","2017-12-31","4.385762"
"603085","2018-12-31","3.423104"
"603085","2019-12-31","1.638342"
"603085","2020-12-31","2.729917"
"603085","2021-12-31","2.801779"
"603085","2022-12-31","2.298927"
"603086","2018-12-31","12.119360"
"603086","2019-12-31","13.904361"
"603086","2020-12-31","10.751091"
"603086","2021-12-31","8.283983"
"603086","2022-12-31","7.022744"
"603087","2020-12-31","15.917580"
"603087","2021-12-31","18.105820"
"603087","2022-12-31","16.946142"
"603088","2014-12-31","5.635577"
"603088","2015-12-31","5.760784"
"603088","2016-12-31","5.890026"
"603088","2021-12-31","1.796017"
"603088","2022-12-31","1.480472"
"603089","2019-12-31","6.251420"
"603089","2020-12-31","5.269984"
"603089","2021-12-31","5.432339"
"603090","2016-12-31","4.532958"
"603090","2017-12-31","4.651160"
"603090","2018-12-31","4.887016"
"603093","2022-12-31","5.450302"
"603096","2017-12-31","11.571183"
"603096","2018-12-31","13.160058"
"603096","2019-12-31","14.319788"
"603096","2020-12-31","15.312057"
"603096","2021-12-31","11.997526"
"603096","2022-12-31","12.299399"
"603098","2016-12-31","3.984635"
"603098","2017-12-31","4.203934"
"603098","2018-12-31","3.866369"
"603098","2019-12-31","4.309076"
"603098","2020-12-31","4.451195"
"603098","2021-12-31","4.969233"
"603098","2022-12-31","5.009544"
"603099","2014-12-31","2.949599"
"603099","2015-12-31","3.224541"
"603099","2016-12-31","3.379426"
"603099","2017-12-31","3.563382"
"603099","2018-12-31","3.791454"
"603099","2019-12-31","4.057610"
"603099","2020-12-31","3.813819"
"603099","2021-12-31","3.621069"
"603099","2022-12-31","3.398221"
"603100","2014-12-31","4.361387"
"603100","2015-12-31","4.607621"
"603100","2016-12-31","4.803021"
"603100","2017-12-31","5.105110"
"603100","2018-12-31","5.785402"
"603100","2020-12-31","6.933214"
"603100","2021-12-31","8.084452"
"603100","2022-12-31","8.664761"
"603101","2016-12-31","5.043210"
"603101","2017-12-31","5.387811"
"603101","2018-12-31","5.580129"
"603101","2019-12-31","4.107370"
"603101","2020-12-31","2.970229"
"603102","2022-12-31","22.219518"
"603103","2017-12-31","4.356766"
"603103","2018-12-31","4.834684"
"603103","2019-12-31","3.764237"
"603103","2020-12-31","2.956237"
"603103","2021-12-31","2.352156"
"603103","2022-12-31","1.851637"
"603105","2021-12-31","3.217391"
"603105","2022-12-31","3.530455"
"603106","2017-12-31","5.654561"
"603106","2018-12-31","5.378227"
"603106","2019-12-31","3.991286"
"603108","2015-12-31","9.864938"
"603108","2016-12-31","6.901903"
"603108","2017-12-31","4.742697"
"603108","2018-12-31","5.402344"
"603108","2019-12-31","6.067620"
"603108","2020-12-31","7.040518"
"603108","2021-12-31","7.578514"
"603108","2022-12-31","8.644483"
"603111","2014-12-31","3.363662"
"603111","2015-12-31","3.928357"
"603111","2016-12-31","1.877115"
"603111","2017-12-31","4.428336"
"603111","2018-12-31","1.759738"
"603111","2019-12-31","2.649785"
"603111","2020-12-31","3.074803"
"603111","2021-12-31","3.453276"
"603111","2022-12-31","3.755658"
"603112","2022-12-31","5.807959"
"603113","2017-12-31","5.701966"
"603113","2018-12-31","7.198876"
"603113","2019-12-31","8.719588"
"603113","2020-12-31","9.497144"
"603113","2021-12-31","10.236798"
"603113","2022-12-31","10.183122"
"603115","2019-12-31","6.190110"
"603115","2020-12-31","5.994691"
"603115","2021-12-31","8.317173"
"603115","2022-12-31","8.487125"
"603116","2015-12-31","7.205512"
"603116","2016-12-31","7.825548"
"603116","2017-12-31","8.345312"
"603116","2018-12-31","6.046600"
"603116","2019-12-31","5.981263"
"603117","2015-12-31","3.312385"
"603117","2016-12-31","4.804420"
"603117","2017-12-31","5.313532"
"603117","2018-12-31","3.792878"
"603117","2019-12-31","3.868605"
"603118","2014-12-31","5.753423"
"603118","2015-12-31","7.533966"
"603118","2016-12-31","12.037285"
"603118","2017-12-31","5.558347"
"603118","2018-12-31","5.830314"
"603118","2019-12-31","5.748044"
"603118","2020-12-31","6.048968"
"603118","2021-12-31","6.265396"
"603118","2022-12-31","6.509270"
"603121","2020-12-31","4.316720"
"603121","2021-12-31","4.365408"
"603121","2022-12-31","3.437421"
"603123","2011-12-31","3.749656"
"603123","2012-12-31","5.282754"
"603123","2013-12-31","5.521826"
"603123","2014-12-31","5.335578"
"603123","2015-12-31","5.524317"
"603123","2016-12-31","5.623029"
"603123","2017-12-31","5.777985"
"603123","2018-12-31","5.979546"
"603123","2019-12-31","6.195559"
"603123","2020-12-31","4.803499"
"603123","2021-12-31","4.915605"
"603123","2022-12-31","4.296477"
"603126","2014-12-31","3.688700"
"603126","2015-12-31","2.595560"
"603126","2016-12-31","2.832523"
"603126","2017-12-31","2.977299"
"603127","2017-12-31","6.818940"
"603127","2018-12-31","5.665664"
"603127","2019-12-31","5.115504"
"603127","2020-12-31","5.382012"
"603127","2021-12-31","18.739677"
"603127","2022-12-31","15.290633"
"603128","2012-12-31","3.102415"
"603128","2013-12-31","3.226424"
"603128","2014-12-31","3.514670"
"603128","2015-12-31","1.920752"
"603128","2016-12-31","3.587835"
"603128","2017-12-31","3.766458"
"603128","2018-12-31","3.895974"
"603128","2019-12-31","4.127593"
"603128","2020-12-31","3.582089"
"603128","2021-12-31","4.130828"
"603128","2022-12-31","4.593681"
"603129","2017-12-31","6.749641"
"603129","2018-12-31","7.455022"
"603129","2019-12-31","7.978157"
"603129","2020-12-31","11.282517"
"603129","2021-12-31","24.518190"
"603129","2022-12-31","28.665728"
"603131","2016-12-31","6.217959"
"603131","2017-12-31","3.316989"
"603131","2018-12-31","4.638125"
"603131","2019-12-31","3.880335"
"603131","2020-12-31","4.175163"
"603131","2021-12-31","4.418375"
"603131","2022-12-31","3.979369"
"603132","2022-12-31","3.234274"
"603133","2017-12-31","4.284423"
"603133","2018-12-31","4.556871"
"603133","2019-12-31","4.343282"
"603133","2020-12-31","3.887077"
"603133","2021-12-31","1.748330"
